Timestamp,gender,age,siblings,studentType,university/campus,future_ambition,maths,English,Science,Languages_Sinhala_Tamil,ICT_isStudied,aL_Stream,Combined_mathematics,Physics,Chemistry,information_technology,Biology,Agricultural_science,Languages,Engineering_Technology,Bio_System_Technology,Educational_Medium,sport_ university?,sport_school,likeToCode,Currently_staying_at,attendance_for_lectures,health,range_of_online_courses,Overall,degree_programme
1/2/2020 22:56,Male,Between 18 to 25,None,Part time student,SLIIT,Data Scientisit,A,A,A,B,Yes,Biological Science,,B,C,A,B,,,,,Sinhala,None,Cricket,Yes,Home,4,Very good,"Udemy, Coursera, You tube channels",4,Data Science
1/2/2020 22:59,Female,Under 18,Three,Part time student,SLIIT,Financial Manager,B,A,B,A,Yes,Commerce,None,None,None,B,None,None,None,None,None,Engllish,Badminton,Badminton,No,Hostel,3,Good,You tube channels,3,Business Management
1/2/2020 23:06,Male,Between 18 to 25,Two,Part time student,SLIIT,Website Designer,B,A,B,A,No,Technology stream,,,,B,,,,A,,Sinhala,None,Cricket,Yes,Hostel,3,Good,"Udemy, Coursera, You tube channels, hacker rank, Datacamp",2,Computer Science
1/2/2020 23:06,Male,Between 18 to 25,One,Full time student,IIT,Website Designer,A,A,A,A,Yes,Mathematics/ Physical Science,B,C,B,,,,,,,Engllish,None,None,Yes,,5,Very good,"Coursera, You tube channels, hacker rank",5,Software Enginnering
1/2/2020 23:08,Female,Between 18 to 25,One,Part time student,NSBM,Human Resources Manager,B,A,B,A,No,Commerce,None,,,B,,,,,,Tamil,"Swimming, Chess",Chess,No,Hostel,3,Very good,"Coursera, You tube channels",4,Software Enginnering
1/2/2020 23:15,Male,Between 18 to 25,Two,Full time student,NSBM,Software Engineer,B,A,B,B,Yes,Mathematics/ Physical Science,A,B,C,A,,,,,,Engllish,Swimming,Swimming,Yes,Home,3,Very good,"Udemy, Coursera",4,Computer Science
1/2/2020 23:17,Female,Between 18 to 25,Three,Part time student,NSBM,Website Designer,A,A,A,A,Yes,Biological Science,None,B,C,A,B,,,,,Engllish,None,"Badminton, Cricket",Yes,Hostel,3,Excellent,"Udemy, Coursera",5,Computer Science
1/2/2020 23:18,Male,Under 18,Two,Full time student,ICBT,Mobile Application Developer,A,B,A,A,No,Technology stream,,,,A,,,,B,,Sinhala,Swimming,"Swimming, Chess, Cricket",Yes,Hostel,4,Good,"Udemy, Coursera, Datacamp",5,Computer Science
1/2/2020 23:19,Female,Above 25,One,Full time student,NIBM,Entrepreneur,B,A,A,B,No,Commerce,,,,B,,,,,,Engllish,None,Chess,No,Home,4,Good,Not done,4,Business Management
1/2/2020 23:24,Female,Between 18 to 25,None,Full time student,NIBM,Business Analyst,B,A,B,B,No,Commerce,,,,,,,A,,,Engllish,Badminton,Badminton,No,Home,5,Very good,You tube channels,5,Business Management
1/2/2020 23:25,Male,Between 18 to 25,One,Full time student,SLIIT,Data Analyst,A,A,A,A,No,Commerce,,,,A,,,,,,Sinhala,None,"Swimming, Chess",Yes,Home,3,Very good,Not done,3,Data Science
1/2/2020 23:26,Female,Between 18 to 25,Two,Full time student,NSBM,Project Manager,B,C,A,A,No,Arts,,,,,,,A,,,Sinhala,Football,"Swimming, Chess",No,Home,3,Very good,You tube channels,4,Business Management
1/2/2020 23:26,Female,Between 18 to 25,None,Full time student,NIBM,Human Resources Manager,A,A,C,A,Yes,Commerce,,,,,,,,,,Sinhala,None,None,Yes,Home,4,Good,You tube channels,2,Business Management
1/2/2020 23:26,Male,Between 18 to 25,One,Full time student,NIBM,Network Engineer,A,B,B,A,Yes,Mathematics/ Physical Science,S,S,C,None,,,,,,Sinhala,None,Athletic ,Yes,Home,4,Very good,,4,Network engineer
1/2/2020 23:27,Male,Under 18,Three,Part time student,SLIIT,Network Engineer,B,A,A,A,Yes,Technology stream,,,,B,,,,B,,Sinhala,None,Cricket,Yes,Hostel,4,Excellent,"Udemy, Coursera",3,Computer Systems & Networks Engineering
1/2/2020 23:28,Female,Between 18 to 25,Three,Full time student,NIBM,Quality Assurance Engineer,A,A,A,A,No,Mathematics/ Physical Science,B,C,C,A,,,,,,Engllish,None,"Swimming, Football",No,Hostel,4,Good,"Udemy, You tube channels",3,Software Enginnering
1/2/2020 23:30,Male,Under 18,None,Full time student,ICBT,System/ Database Admin,A,A,A,A,No,Biological Science,,B,C,,B,,,,,Sinhala,Cricket,Cricket,Yes,Hostel,4,Good,Udemy,4,Computer Science
1/2/2020 23:31,Male,Between 18 to 25,Two,Full time student,NIBM,Project Manager,B,B,A,A,No,Biological Science,,,,,,,,,,Sinhala,Rugby,Cricket,Yes,Hostel,5,Good,,5,Business Management
1/2/2020 23:33,Female,Between 18 to 25,Two,Full time student,NIBM,Business Analyst,S,C,S,A,No,Commerce,,,,,,,,,,Sinhala,None,netball,No,Home,5,Excellent,,5,Business Management
1/2/2020 23:39,Male,Under 18,Two,Full time student,NSBM,Data Analyst/Scientist,B,B,B,A,No,Biological Science,,B,C,B,A,,,,,Engllish,None,Badminton,No,Home,4,Good,Coursera,4,Data Science
1/2/2020 23:40,Female,Between 18 to 25,Two,Full time student,ESOFT,Mobile Application Developer,A,A,B,A,Yes,Mathematics/ Physical Science,C,B,S,,,,,,,Engllish,"Swimming, Chess",Chess,Yes,Home,4,Very good,Udemy,4,Software Enginnering
1/2/2020 23:41,Female,Between 18 to 25,None,Full time student,ICBT,"Architect, Mobile Security Engineer",B,A,B,None,No,Biological Science,,C,B,B,A,,,,,Engllish,None,Swimming,Yes,Hostel,4,Excellent,Coursera,4,Cyber Security
1/2/2020 23:42,Female,Between 18 to 25,Three,Part time student,NSBM,Project Manager,B,A,A,A,No,Commerce,,,,A,,,B,,,Engllish,Swimming,"Swimming, Chess",No,Home,4,Excellent,You tube channels,4,Business Management
1/2/2020 23:46,Female,Between 18 to 25,One,scholarship,ESOFT,UI/UX Engineer,A,A,A,B,No,Arts,None,None,None,B,None,None,None,None,None,Engllish,None,"Swimming, Football, Badminton",No,Hostel,4,Very good,"Udemy, You tube channels",4,Computer Science
1/2/2020 23:46,Male,Between 18 to 25,Two,Part time student,IIT,Project Manager,C,A,C,B,No,Commerce,,,,,,,,,,Engllish,Rugby,Rugby,Yes,Home,5,Excellent,"You tube channels, hacker rank, Cybrary.it",5,Business Management
1/2/2020 23:55,Male,Between 18 to 25,Two,Full time student,NSBM,Marketing Executive,A,A,B,A,No,Commerce,,,,A,,,,,,Sinhala,Badminton,"Badminton, Cricket",No,Hostel,5,Very good,You tube channels,5,Marketing Management
1/2/2020 23:59,Female,Under 18,Two,Full time student,SLIIT,System/ Database Admin,A,B,B,A,No,Technology stream,,,,B,,,,B,,Sinhala,None,Swimming,Yes,Hostel,4,Excellent,"Udemy, Coursera",4,Information Systems Enginnering
2/2/2020 0:00,Male,Under 18,One,Full time student,SLIIT,Civil Engineer,A,B,A,A,No,Mathematics/ Physical Science,B,A,C,,,,,,,Engllish,Badminton,"Badminton, Cricket",No,Home,4,Good,web sites,5,Civil Engineering 
2/2/2020 0:01,Female,Under 18,None,Part time student,NSBM,Business Developer,C,A,B,A,No,Arts,,,,C,,,,,,Engllish,None,Swimming,No,Home,5,Very good,Not done,3,Business Management
2/2/2020 0:20,Male,Under 18,One,scholarship,ICBT,IT Consultant,A,A,A,A,Yes,Biological Science,,B,A,A,B,,,,,Engllish,Swimming,"Swimming, Football",Yes,Home,3,Very good,You tube channels,3,Software Enginnering
2/2/2020 0:22,Female,Under 18,One,scholarship,NSBM,IT Consultant,A,A,A,A,Yes,Biological Science,,C,B,A,B,,,,,Engllish,Swimming,"Chess, Badminton",Yes,Hostel,5,Very good,Coursera,3,Software Enginnering
2/2/2020 0:23,Male,Under 18,Four,Full time student,ESOFT,Computer Game Developer,A,A,A,B,Yes,Mathematics/ Physical Science,B,A,C,,,,,,,Engllish,Cricket,"Swimming, Badminton, Cricket",Yes,Home,3,Excellent,"Coursera, You tube channels",4,Computer Science
2/2/2020 0:25,Male,Under 18,One,Full time student,SLIIT,Mechanical Engineer,A,B,A,B,Yes,Technology stream,,,,A,,,,B,,Sinhala,None,Cricket,No,Home,5,Excellent,Not done,5,Mechanical Engineering
2/2/2020 0:26,Female,Between 18 to 25,One,Full time student,ESOFT,Tester,B,A,B,A,No,Biological Science,,B,A,C,B,,,,,Engllish,Chess,Swimming,No,Home,4,Excellent,Not done,5,Software Enginnering
2/2/2020 0:27,Female,Above 25,None,scholarship,NSBM,Business Developer,B,A,B,B,No,Commerce,,,,S,,,,,,Engllish,Swimming,"Swimming, Badminton, Cricket",No,Home,4,Excellent,"Udemy, Coursera",5,Business Management
2/2/2020 0:29,Male,Under 18,Two,scholarship,IIT,Businessman,B,A,A,A,No,Arts,,,,,,,F,,,Engllish,None,Football,No,Home,2,Excellent,Not done,2,Marketing Management
2/2/2020 0:31,Male,Under 18,None,Part time student,SLIIT,Database Administrator,B,A,C,A,No,Biological Science,,B,C,B,B,,,,,Sinhala,None,Chess,No,Home,3,Very good,You tube channels,4,Informatin Technology
2/2/2020 0:32,Female,Above 25,One,Full time student,SLIIT,Data scientist,B,A,B,B,Yes,Technology stream,,,,,,,,,B,Sinhala,None,None,No,Hostel,3,Very good,Not done,3,Informatin Technology
2/2/2020 0:35,Male,Above 25,Three,Full time student,NSBM,Application Analyst,B,A,A,A,No,Biological Science,,C,B,,B,,,,,Engllish,Swimming,Swimming,No,Hostel,4,Excellent,"Udemy, Coursera",3,Informatin Technology
2/2/2020 0:38,Female,Above 25,One,Full time student,IIT,Front End Developer/FULL STACK DEVELOPER,A,A,A,A,Yes,Biological Science,,B,C,None,B,,,,,Engllish,Swimming,"Swimming, Badminton",Yes,Home,4,Very good,"Udemy, Coursera",4,Software Enginnering
2/2/2020 0:39,Female,Between 18 to 25,Two,Part time student,SLIIT,Civil engineer,A,B,A,A,No,Mathematics/ Physical Science,C,B,B,,,,,,,Sinhala,Swimming,"Swimming, Chess, Badminton",No,Hostel,3,Very good,You tube channels,4,Civil Engineering 
2/2/2020 0:41,Male,Above 25,None,Part time student,SLIIT,Researcher,A,A,A,A,No,Biological Science,,C,B,None,A,,,,,Sinhala,Football,Football,No,Hostel,4,Very good,You tube channels,4,Biological Sciences
2/2/2020 0:58,Female,Under 18,Two,Part time student,SLIIT,"Architect, Mobile Security Engineer",A,A,B,A,No,Biological Science,,B,C,,B,,,,,Sinhala,Swimming,None,No,Home,4,Very good,Not done,3,Computer Systems & Networks Engineering
2/2/2020 1:01,Male,Under 18,Two,Part time student,NSBM,Management Executive,B,A,B,B,No,Arts,,,,B,,,S,,,Engllish,None,None,No,Home,3,Very good,Not done,4,Business Management
2/2/2020 7:03,Female,Between 18 to 25,One,Full time student,NIBM,Business Analyst,A,B,C,B,No,Commerce,,,,,,,,,,Sinhala,None,Netball ,No,Home,5,Good,Not done,3,Business Management
2/2/2020 8:14,Female,Between 18 to 25,Two,Full time student,IIT,UI/UX Engineer,A,A,A,A,Yes,Arts,,C,C,,A,,,,,Sinhala,None,None,Yes,RELATIVES PLACE,4,Good,Coursera,4,Software Enginnering
2/2/2020 8:24,Female,Between 18 to 25,Two,Full time student,NIBM,Business Analyst,B,B,C,A,No,Commerce,,,,,,,,,,Sinhala,,Netball,Yes,Home,4,Excellent,,5,Business Management
2/2/2020 8:26,Female,Between 18 to 25,Two,Full time student,NIBM,Business Analyst,B,B,C,A,No,Commerce,,,,,,,,,,Sinhala,Swimming,Netball,Yes,Home,4,Very good,Udemy,5,Business Management
2/2/2020 9:08,Male,Between 18 to 25,One,Full time student,IIT,Software Engineer,A,A,B,A,Yes,Mathematics/ Physical Science,F,S,C,,,,,,,Sinhala,,Rugby,No,Home,4,Very good,,3,Software Enginnering
2/2/2020 9:34,Female,Between 18 to 25,One,Full time student,IIT,Mobile Application Developer,A,A,B,A,Yes,Mathematics/ Physical Science,B,C,C,,,,,,,Sinhala,Badminton,"Badminton, Athletic ",Yes,Hostel,5,Very good,,3,Software Enginnering
2/2/2020 11:05,Male,Between 18 to 25,One,Part time student,IIT,Mobile Application Developer,A,C,C,C,Yes,Mathematics/ Physical Science,S,S,,B,,,,,,Sinhala,None,Cricket,Yes,Home,4,Very good,"Udemy, Coursera",4,Software Enginnering
2/2/2020 11:06,Male,Between 18 to 25,One,Full time student,IIT,Business Analyst,A,A,B,A,Yes,Mathematics/ Physical Science,F,F,S,,,,,,,Engllish,,Badminton,Yes,Home,5,Very good,"Udemy, Coursera, You tube channels, hacker rank",4,Foundation 
2/2/2020 11:07,Male,Under 18,One,Full time student,IIT,Business Analyst,S,C,S,C,Yes,Commerce,,,,,,,,,,Engllish,Rugby,Rugby,No,Home,4,Very good,,4,Foundation 
2/2/2020 11:07,Female,Between 18 to 25,One,Full time student,IIT,Business Analyst,C,A,S,B,Yes,Mathematics/ Physical Science,S,F,,S,,,,,,Bilingual ,None,None,No,Home,5,Very good,Not done,4,Business Information Systems 
2/2/2020 11:07,Female,Between 18 to 25,None,Full time student,IIT,UI/UX Engineer,A,A,A,A,Yes,Mathematics/ Physical Science,A,A,C,,A,,,,,Engllish,None,Swimming,No,Home,5,Poor,You tube channels,2,Software Enginnering
2/2/2020 11:08,Male,Between 18 to 25,None,Full time student,IIT,Data scientist,A,A,A,A,Yes,Mathematics/ Physical Science,F,F,,F,,,,,,Tamil,None,Badminton,Yes,Hostel,4,Very good,"Udemy, You tube channels",3,Computer Science
2/2/2020 11:08,Male,Between 18 to 25,One,Full time student,IIT,Software Engineer,A,A,A,B,No,Mathematics/ Physical Science,,,,,,,,,,Engllish,None,Cricket,No,Home,5,Very good,You tube channels,5,Software Enginnering
2/2/2020 11:10,Male,Between 18 to 25,Two,Full time student,IIT,Data scientist,A,A,A,B,No,Mathematics/ Physical Science,F,F,F,B,None,None,None,None,None,Sinhala,None,"Swimming, Rugger",Yes,Home,4,Good,"Udemy, Coursera, hacker rank",4,Software Enginnering
2/2/2020 11:12,Female,Between 18 to 25,One,Full time student,IIT,Mobile Application Developer,B,A,B,B,Yes,Mathematics/ Physical Science,S,S,S,None,None,None,None,None,None,Engllish,None,None,Yes,Home,5,Very good,"Udemy, Coursera",4,Software Enginnering
2/2/2020 11:12,Male,Between 18 to 25,One,Full time student,IIT,Mobile Application Developer,B,B,B,A,Yes,Mathematics/ Physical Science,,,,,,,,,,Sinhala,None,Swimming,Yes,Home,5,Very good,You tube channels,4,Software Enginnering
2/2/2020 11:14,Male,Between 18 to 25,One,Full time student,IIT,Software Engineer,A,A,A,A,No,Mathematics/ Physical Science,B,C,C,,,,,,,Sinhala,None,None,Yes,Home,5,Excellent,"Udemy, Coursera, Cybrary.it, Datacamp",4,Software Enginnering
2/2/2020 11:14,Female,Between 18 to 25,One,Full time student,IIT,Software Engineer,A,A,B,A,No,Mathematics/ Physical Science,A,B,B,C,,,,,,Engllish,None,Chess,Yes,Home,2,Good,Udemy,4,Software Enginnering
2/2/2020 11:15,Female,Between 18 to 25,One,Full time student,IIT,"Architect, Mobile Security Engineer",A,A,C,A,Yes,Mathematics/ Physical Science,S,S,,B,,,,,,Engllish,None,Chess,Yes,Home,5,Very good,Not done,5,Software Enginnering
2/2/2020 11:23,Male,Between 18 to 25,Three,Full time student,IIT,"Architect, Mobile Security Engineer",B,A,B,None,Yes,Biological Science,None,S,S,None,S,None,None,None,None,Engllish,None,None,Yes,Home,4,Good,"Udemy, Coursera, You tube channels",2,Computer Science
2/2/2020 11:23,Male,Between 18 to 25,One,scholarship,IIT,Chief executive officer,B,B,A,B,Yes,Mathematics/ Physical Science,S,C,S,None,None,None,None,None,None,Tamil,Chess,"Football, Chess",Yes,Home,5,Excellent,"Udemy, Coursera, You tube channels",5,Software Enginnering
2/2/2020 11:23,Male,Between 18 to 25,Two,Full time student,IIT,Software Engineer,A,A,C,C,No,Mathematics/ Physical Science,C,S,S,,,,,,,Tamil,None,Cricket,Yes,,4,Very good,,4,Software Enginnering
2/2/2020 11:28,Male,Between 18 to 25,One,Full time student,IIT,Website Designer,A,A,A,A,Yes,Mathematics/ Physical Science,C,C,,B,,,,,,Engllish,Swimming,Swimming,Yes,Home,5,Excellent,"Udemy, hacker rank, Cybrary.it, Datacamp",5,Computer Science
2/2/2020 11:33,Male,Between 18 to 25,One,Part time student,IIT,IT Consultant,C,A,B,B,No,Commerce,,,,,,,,,,Engllish,None,Cricket,No,Bording place,5,Good,"Coursera, You tube channels",4,Business information systems
2/2/2020 11:34,Female,Between 18 to 25,One,Full time student,IIT,Software Engineer,B,A,B,A,Yes,Commerce,,,,B,,,,,,Engllish,"Badminton, None",Badminton,No,Home,4,Good,You tube channels,3,Software Enginnering
2/2/2020 11:37,Male,Between 18 to 25,One,Full time student,IIT,Data scientist,A,A,A,B,Yes,Mathematics/ Physical Science,C,C,C,,,,,,,Engllish,,"Swimming, Badminton, Basketball",Yes,Home,5,Very good,"Udemy, Coursera, You tube channels, edX, Udacity",4,Software Enginnering
2/2/2020 11:41,Male,Between 18 to 25,One,Full time student,IIT,Software Engineer,A,A,B,B,Yes,Biological Science,,S,S,,S,,,,,Sinhala,None,Badminton,Yes,Home,4,Excellent,"Udemy, Coursera, You tube channels",3,Software Enginnering
2/2/2020 11:45,Male,Between 18 to 25,One,Full time student,IIT,Network engineer,B,A,C,C,Yes,Mathematics/ Physical Science,S,S,,C,,,,,,Engllish,None,"Swimming, Cricket, Basketball, rugby ",Yes,Home,4,Very good,You tube channels,3,Computer Science
2/2/2020 11:47,Male,Between 18 to 25,One,Full time student,IIT,Project Manager,A,A,B,A,Yes,Biological Science,,,,,,,,,,Engllish,"Swimming, Chess","Swimming, Chess",No,Home,5,Very good,You tube channels,4,bis
2/2/2020 11:49,Female,Between 18 to 25,One,Full time student,IIT,Mobile Application Developer,B,B,B,C,Yes,I didn’t do a/ls ,,,,,,,,,,Engllish,None,Swimming,Yes,Home,5,Excellent,Udemy,3,Computer Science
2/2/2020 11:55,Male,Under 18,Two,Full time student,IIT,Business Analyst,C,A,B,C,Yes,Mathematics/ Physical Science,None,None,None,None,None,None,None,None,None,Engllish,None,Badminton,Yes,Home,5,Excellent,"Not done, You tube channels",5,Business Information Systems
2/2/2020 11:56,Male,Between 18 to 25,Two,Part time student,IIT,"Architect, Mobile Security Engineer",A,A,A,A,Yes,Mathematics/ Physical Science,C,C,C,,,,,,,Sinhala,,Chess,Yes,Home,4,Very good,You tube channels,4,Computer Science
2/2/2020 12:10,Male,Between 18 to 25,One,Full time student,IIT,Software Engineer,A,A,A,A,Yes,Mathematics/ Physical Science,,,,,,,,,,Sinhala,None,Badminton,Yes,Home,5,Very good,"Udemy, You tube channels",4,Software Enginnering
2/2/2020 12:21,Male,Between 18 to 25,One,Full time student,IIT,Software Engineer,A,A,A,A,Yes,none,,,,,,,,,,Sinhala,None,"Chess, Cricket",Yes,Home,4,Excellent,You tube channels,3,Software Enginnering
2/2/2020 12:48,Male,Under 18,4,Full time student,IIT,Computer Game Developer,A,A,A,A,Yes,No AL,,,,,,,,,,Engllish,None,None,Yes,Rented a house,3,Excellent,Not done,2,Computer Science
2/2/2020 13:01,Male,Under 18,Three,Full time student,University of Moratuwa,Researcher,A,A,A,A,Yes,Mathematics/ Physical Science,A,A,A,,,,,,,Sinhala,Swimming,"Swimming, Football",No,Hostel,3,Very good,"Udemy, You tube channels",4,Physical Science
2/2/2020 13:05,Male,Between 18 to 25,One,Full time student,IIT,IT Consultant,A,A,A,A,No,Mathematics/ Physical Science,S,F,S,,,,,,,Sinhala,None,Athletics,Yes,Home,5,Very good,,5,Software Enginnering
2/2/2020 13:27,Male,Between 18 to 25,One,Full time student,IIT,Software Engineer,A,A,A,A,No,Mathematics/ Physical Science,C,C,C,C,,,,,,Sinhala,None,baseball,Yes,Home,3,Good,"Udemy, You tube channels",4,Computer Science
2/2/2020 13:33,Male,Between 18 to 25,Two,Full time student,University of Moratuwa,Electronic engineer,A,A,A,A,Yes,Mathematics/ Physical Science,A,A,A,,,,,,,Sinhala,None,"Swimming, Cricket",Yes,Hostel,4,Excellent,"Udemy, Coursera, You tube channels",4,Electrical & Electronic Engineering
2/2/2020 13:34,Male,Between 18 to 25,None,Full time student,NSBM,Tourism and hospitality management ,B,C,C,C,Yes,Commerce,C,C,C,C,,,,,,Sinhala,Football,Football,No,Home,4,Very good,Datacamp,4,Business Management
2/2/2020 13:42,Male,Between 18 to 25,One,Full time student,University of Colombo,Data Analyst,A,A,A,A,No,Mathematics/ Physical Science,B,B,B,,,,,,,Engllish,Swimming,Swimming,No,Home,5,Excellent,You tube channels,3,Physical Science
2/2/2020 13:51,Male,Between 18 to 25,Two,Full time student,NSBM,Entrepreneur,C,C,A,B,No,Commerce,,,,,,,,,,Sinhala,None,Swimming,Yes,Home,5,Excellent,Not done,5,Business Management
2/2/2020 13:54,Female,Under 18,None,Full time student,IIT,Software Engineer,A,C,C,A,Yes,Not doing A/L,,,,,,,,,,Sinhala,None,Swimming,Yes,Home,5,Good,Not done,4,Software Enginnering
2/2/2020 13:57,Female,Between 18 to 25,Two,scholarship,IIT,Business Analyst,A,A,C,A,Yes,Mathematics/ Physical Science,C,S,,C,,,,,,Engllish,None,None,No,Home,4,Good,,4,Business information systems
2/2/2020 13:59,Male,Between 18 to 25,Two,scholarship,IIT,Data Engineer,C,B,A,A,Yes,Technology stream,,,,C,,,,,C,Sinhala,"Swimming, Cricket","Swimming, Badminton, Cricket",Yes,Hostel,4,Very good,"Udemy, You tube channels, hacker rank",4,Computer Science
2/2/2020 14:00,Female,Between 18 to 25,Three,Full time student,NSBM,Logistics manager ,S,S,C,A,Yes,Technology stream,,,,,,C,S,,C,Sinhala,None,None,Yes,Hostel,5,Excellent,You tube channels,5,Logistics & Supply Chain Management
2/2/2020 14:10,Male,Under 18,None,Full time student,IIT,Computer Game Developer,A,A,B,None,Yes,Biological Science,None,None,None,None,None,None,None,None,None,Engllish,None,"Football, Chess",No,Home,4,Good,Not done,4,Computer Science
2/2/2020 14:11,Female,Between 18 to 25,Two,Full time student,University college mathra,IT Consultant,C,C,S,B,Yes,Technology stream,,,,S,,,,,C,Sinhala,"Cricket, Volleyball ",Volleyball ,Yes,Bodim,5,Very good,You tube channels,5,Marketing Management
2/2/2020 14:12,Male,Between 18 to 25,Two,Full time student,IIT,Software Engineer,A,A,C,A,No,Mathematics/ Physical Science,S,S,S,,,,,,,Sinhala,None,Cricket,Yes,Hostel,5,Excellent,Not done,5,Software Enginnering
2/2/2020 14:18,Male,Between 18 to 25,Three,Full time student,University of Moratuwa,Fashion Desingner,B,A,B,B,No,Mathematics/ Physical Science,C,S,S,,,,,,,Engllish,Swimming,None,No,Hostel,4,Very good,Not done,4,Textile  and Clothing Technology
2/2/2020 14:18,Female,Between 18 to 25,One,scholarship,IIT,IT Consultant,A,A,B,B,No,Mathematics + ict,B,C,,B,,,,,,Sinhala,None,None,Yes,Home,5,Excellent,"Not done, You tube channels, hacker rank",4,Computer Science
2/2/2020 14:19,Male,Under 18,Three,Full time student,University of Moratuwa,Researcher,B,A,A,A,No,Mathematics/ Physical Science,B,B,B,,,,,,,Engllish,"Swimming, Football",Football,No,Hostel,4,Excellent,You tube channels,4,Physical Science
